smiles,dipole,homo_lumo,electrons,energy,mask_1,mask_2,mask_3,mask_4
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,7.418,7.762999999999999,120.0,-54.97967,1,1,1,1
O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,6.459,7.906,180.0,-11.048,1,1,1,1
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,7.525,9.351,198.0,-403.19847,1,1,1,1
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1.[Cl-].[H+],,,,,0,0,0,0
CC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,13.809,6.845,328.0,-360.56718,1,1,1,1
OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.877,7.0600000000000005,168.0,-147.96008,1,1,1,1
CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,10.434,9.341999999999999,182.0,-316.00141,1,1,1,1
Cc1cc(N/C(O)=C2\C(=O)c3ccccc3S(=O)(=O)N2C)no1,7.823,7.737,120.0,-97.95575,1,1,1,1
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,8.854,8.182,166.0,-272.97415,1,1,1,1
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.77,7.982,138.0,-72.15893,1,1,1,1
COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,3.404,8.43,134.0,-32.24144,1,1,1,1
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,9.302,7.259,162.0,-25.27839,1,1,1,1
CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,7.799,8.757000000000001,154.0,-210.16086,1,1,1,1
CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,5.15,8.506,166.0,-106.70042,1,1,1,1
O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.135,7.6979999999999995,142.0,-96.62436,1,1,1,1
Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,2.565,9.133000000000001,114.0,-38.67182,1,1,1,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1,3.031,8.358,142.0,-23.4321,1,1,1,1
CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1.[Cl-].[H+],,,,,0,0,0,0
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,2.308,8.273,112.0,-9.56254,1,1,1,1
COC1C(O)CC(=O)OC(C)C/C=C/C=C/C(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,5.255,8.89,340.0,-648.21232,1,1,1,1
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,3.834,9.785,194.0,-340.98691,1,1,1,1
CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,5.405,8.885,166.0,-324.91812,1,1,1,1
CC[C@H](NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,8.164,7.734,168.0,79.35296,1,1,1,1
C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,5.128,8.116999999999999,130.0,-30.81463,1,1,1,1
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,4.613,8.408,118.0,-87.43322,1,1,1,1
CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,9.824,9.418000000000001,188.0,-277.8707,1,1,1,1
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,6.599,9.264000000000001,182.0,-405.44999,1,1,1,1
CC(=O)OC1/C=C/C(C)=C/CC(O)/C=C/C(C)=C/C(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,3.933,8.911,196.0,-322.2606,1,1,1,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.698,10.907,130.0,-141.92281,1,1,1,1
CCC(C)=O,3.062,11.071,30.0,-59.33641,1,1,1,1
Cc1cnc(N/C(O)=C2/C(=O)c3ccccc3S(=O)(=O)N2C)s1,4.851,7.600999999999999,120.0,-88.40071,1,1,1,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OC)[C@H](C)[C@@H](O)[C@]1(C)O,6.04,10.045,310.0,-629.30592,1,1,1,1
COC(F)(F)C(F)Br,1.12,10.257000000000001,50.0,-197.05893,1,1,1,1
OCCN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1,2.778,7.236,144.0,54.45538,1,1,1,1
CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2.62,9.397,192.0,-343.2296,1,1,1,1
CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,4.538,8.807,106.0,-77.37139,1,1,1,1
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,4.75,8.687,98.0,-34.64754,1,1,1,1
CC1Oc2ccccc2CC1N(C)C,2.295,9.013,76.0,-25.87538,1,1,1,1
NC(N)=O,4.118,11.908999999999999,24.0,-51.27324,1,1,1,1
CCCNC(=O)N1CC(c2ccccc2)OC1=O,7.133,9.759,96.0,-107.17485,1,1,1,1
C[C@]12C=C(Br)C(=O)C=C1[C@H](F)C[C@H]1[C@@H]3CCC(O)(C(=O)CO)[C@@]3(C)C[C@H](O)C12F,6.056,8.764000000000001,160.0,-296.02541,1,1,1,1
CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,3.202,8.462,116.0,22.47956,1,1,1,1
C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,2.269,9.354000000000001,86.0,-101.01315,1,1,1,1
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,4.769,8.233,226.0,-472.73571,1,1,1,1
CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,2.151,7.274,104.0,42.75221,1,1,1,1
O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1.[Cl-].[H+],,,,,0,0,0,0
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,5.718,9.052,114.0,46.89752,1,1,1,1
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,2.581,8.333,138.0,-58.51865,1,1,1,1
CC12CCCCCC(Cc3ccc(O)cc31)C2N,1.224,8.978,98.0,-42.22812,1,1,1,1
NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,2.979,8.717,100.0,-34.80098,1,1,1,1
CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,5.533,8.004999999999999,154.0,12.99315,1,1,1,1
CN1CCN2c3ccccc3Cn3cccc3C2C1.O=C(O)/C=C\C(=O)O,4.157,7.3629999999999995,142.0,27.69989,1,1,1,1
O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,2.798,10.115,94.0,-93.12657,1,1,1,1
CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,7.825,8.272,150.0,-133.1435,1,1,1,1
CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,7.889,9.313,198.0,-384.94519,1,1,1,1
N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,1.367,8.503,168.0,23.73116,1,1,1,1
C1=C(CC2=NCNC2)CCc2ccccc21,1.706,8.635,82.0,49.47103,1,1,1,1
C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,4.366,8.422,142.0,-61.44507,1,1,1,1
CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,3.537,8.623999999999999,152.0,-54.25409,1,1,1,1
O=C(CCCl)NCc1ccccc1,2.791,9.711,70.0,-46.21933,1,1,1,1
CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,2.697,8.871,118.0,-109.53786,1,1,1,1
CC(Oc1cccc2ccccc12)/C(N)=N/O,1.155,8.174,88.0,-10.71478,1,1,1,1
CCOC(=O)C[C@@H](O)C[C@@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,3.286,8.056,180.0,-235.54888,1,1,1,1
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,4.656,7.982,150.0,-183.8942,1,1,1,1
CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,1.53,9.313,100.0,-119.0791,1,1,1,1
CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1.O=C(O)CCC(=O)O,4.332,8.483,212.0,-93.75588,1,1,1,1
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2.683,9.397,182.0,-282.06264,1,1,1,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,2.298,10.843,136.0,-155.1886,1,1,1,1
Cc1cccc(Cl)c1NC(=O)/C=C1\SCC(=O)N1C,3.847,8.329,100.0,-59.49162,1,1,1,1
CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,3.343,9.054,160.0,-21.59936,1,1,1,1
CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,7.073,8.129000000000001,150.0,-145.96926,1,1,1,1
CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,4.13,8.235,144.0,-72.09992,1,1,1,1
NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,6.273,10.221,230.0,-540.15248,1,1,1,1
Cn1nc(-c2cccc(F)c2)n(C)c1=S,4.283,7.154,78.0,30.20396,1,1,1,1
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.[Na],7.705,,,-184.75975,1,0,0,1
O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@H]12,4.261,7.565000000000001,146.0,20.8718,1,1,1,1
Clc1ccccc1-c1nc(-c2ccccc2)n[nH]1,3.448,8.231,88.0,90.5354,1,1,1,1
CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1,5.202,7.670999999999999,98.0,17.07355,1,1,1,1
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,6.488,8.502999999999998,174.0,-221.85962,1,1,1,1
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3.117,8.508999999999999,112.0,13.84073,1,1,1,1
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,8.967,8.136000000000001,116.0,96.89889,1,1,1,1
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1,2.335,8.235,134.0,-5.0543,1,1,1,1
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,4.451,8.685,156.0,-107.48577,1,1,1,1
C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC2(C)[C@@]1(O)C(=O)CO,5.214,9.327,154.0,-198.46833,1,1,1,1
C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,4.239,9.348,148.0,-254.51728,1,1,1,1
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,2.146,8.893,134.0,-66.19305,1,1,1,1
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,3.453,8.872000000000002,122.0,-145.85011,1,1,1,1
CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)[C@@H](CN2CC[C@H](O)C2)C1,6.77,8.028,152.0,-118.6409,1,1,1,1
O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,3.348,8.872,130.0,-91.24146,1,1,1,1
CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,7.748,8.097999999999999,134.0,-156.94756,1,1,1,1
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,2.61,8.224,156.0,-262.40958,1,1,1,1
Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2C(C)C)n1,4.749,8.237,116.0,-20.24653,1,1,1,1
CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1.944,8.793000000000001,108.0,-22.91032,1,1,1,1
CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,3.461,8.265,110.0,-58.12252,1,1,1,1
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,5.735,8.543000000000001,182.0,-189.34161,1,1,1,1
NC(=O)CCCN/C(=C1\C=C(F)C=CC1=O)c1ccc(Cl)cc1,6.984,7.441,120.0,-84.32718,1,1,1,1
CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,2.818,8.809,122.0,-71.17532,1,1,1,1
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,3.756,8.237,162.0,-269.47982,1,1,1,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,4.087,9.321,154.0,-225.02683,1,1,1,1
CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,7.627,8.192,190.0,-235.91524,1,1,1,1
O=C1CC(c2cccs2)c2cc3c(cc2N1)OCO3,3.384,8.005,96.0,-55.44221,1,1,1,1
OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,1.274,6.930000000000001,158.0,-142.35715,1,1,1,1
CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,2.675,7.5089999999999995,116.0,-18.62189,1,1,1,1
CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,2.438,8.505,118.0,-233.24857,1,1,1,1
C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,5.113,9.378,154.0,-231.31837,1,1,1,1
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,5.346,9.381,198.0,-363.56932,1,1,1,1
CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3.847,8.443,144.0,35.92558,1,1,1,1
O=C(O)CCn1nnc(-c2cccs2)n1,2.642,8.104,78.0,12.66364,1,1,1,1
CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,11.181,9.103,242.0,-370.02881,1,1,1,1
CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,4.415,7.096,120.0,35.11156,1,1,1,1
CN(C)C=C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,6.648,8.853,138.0,-151.99187,1,1,1,1
CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,4.427,8.166,142.0,17.21788,1,1,1,1
CCN(CC)c1ccc2c(Cl)c(Br)c(=O)oc2c1,9.063,7.427999999999999,96.0,-56.09338,1,1,1,1
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,2.445,7.871,148.0,-75.2351,1,1,1,1
CCc1cc2c(NCCO)ncnc2s1,3.586,7.886999999999999,80.0,-7.21354,1,1,1,1
CCOC(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,3.707,8.911,116.0,-144.65659,1,1,1,1
C=C1Cc2c(CCN(CCC)CCC)ccc(O)c2N1,1.933,7.958,110.0,-31.2858,1,1,1,1
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,3.712,8.489,122.0,-103.05866,1,1,1,1
O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,1.714,7.346,144.0,-9.53435,1,1,1,1
CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,3.765,8.009,134.0,-17.49503,1,1,1,1
Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,4.745,7.795,148.0,-88.155,1,1,1,1
CC(=O)Nc1ccc(-c2ccccc2)s1,3.38,8.123000000000001,76.0,0.49809,1,1,1,1
CCOc1ccc(C(=O)N2CCCC2C(=O)O)cc1,6.493,9.163,102.0,-155.7947,1,1,1,1
CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,7.109,9.381,198.0,-334.26308,1,1,1,1
COc1ccc(/C(O)=C2/C(=O)C(=O)N(CCCC(=O)O)C2c2ccc(OC)cc2)cc1,6.964,8.312999999999999,162.0,-239.79865,1,1,1,1
CO[C@@]1(NC(=O)CSC(F)(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21.[Na],9.744,,,-396.96885,1,0,0,1
CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,4.24,8.634,164.0,-271.22188,1,1,1,1
CC(=O)NC1(c2cccc(F)c2)CCN(CC(=O)NC2CCCCC2)CC1,6.359,9.268,148.0,-140.9279,1,1,1,1
Cc1ccc(-c2cnc(NC(=O)CCC(=O)N3CCCCC3)n2C)cc1,2.617,8.682,138.0,-53.44656,1,1,1,1
CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,2.959,7.769000000000001,186.0,-72.92396,1,1,1,1
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.429,7.145999999999999,168.0,-204.1181,1,1,1,1
COc1n[nH]c2nncnc12,3.255,7.9959999999999996,56.0,80.16797,1,1,1,1
COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,5.053,7.292999999999999,176.0,-143.34506,1,1,1,1
O=C(O)C1C2C=CC3(CN(Cc4ccccn4)C(=O)C13)O2,5.623,9.095,108.0,-87.97962,1,1,1,1
CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,2.779,7.747,152.0,-182.39662,1,1,1,1
CC1(CCC#N)N=C(SCCC#N)N(c2ccccc2)C1=O,5.897,8.473,112.0,54.53486,1,1,1,1
COc1ccc(-c2cc(C(F)F)nc(-n3nc(C)cc3C)n2)cc1,4.82,8.16,124.0,-31.36619,1,1,1,1
Cc1cccc(NC(=O)N(Cc2nc3ccccc3c(=O)[nH]2)C2CCCC2)c1,3.836,8.001,144.0,-37.34436,1,1,1,1
COc1ccc(CCNc2c(C)c(C)nc3ncnn23)cc1,7.994,8.274,114.0,54.62276,1,1,1,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,6.556,7.96,294.0,-245.15122,1,1,1,1
CS(=O)(=O)O.Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,2.18,8.101,166.0,-121.75435,1,1,1,1
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,7.42,8.292,168.0,-195.0626,1,1,1,1
Cc1ccc(Cn2nnc3c(=O)[nH]c(C4CCN(C(=O)Cc5cccs5)CC4)nc32)cc1,10.156,8.037,164.0,36.21911,1,1,1,1
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,4.202,10.129,180.0,-311.55657,1,1,1,1
CCC(C)(C)NC(=O)c1ccc2c(c1)N(CC(=O)OC)C(=O)C(C)(C)O2,2.842,8.42,142.0,-216.87572,1,1,1,1
CN(C)c1ccc(N=Cc2nc(-c3ccccc3)oc2O)cc1,2.934,7.368,116.0,29.29387,1,1,1,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,5.729,8.644,138.0,10.66847,1,1,1,1
FC(F)(F)c1ccc(N2CCN(c3cc(-c4ccccc4)nc4ncnn34)CC2)nc1,4.947,7.917,158.0,-3.59919,1,1,1,1
O=C(CNC(=O)c1ccco1)OCc1c(F)cccc1Cl,5.581,9.034999999999998,110.0,-160.8365,1,1,1,1
Oc1ccccc1C1Nc2cccc3cccc(c23)N1,5.88,7.072,98.0,30.81116,1,1,1,1
CCOC(=O)CSc1n[nH]c(-c2cccnc2)n1,2.53,7.693999999999999,94.0,-4.55077,1,1,1,1
CN1CCC2(CC1)C1CN(C)CC=C1C(C#N)=C(N)C2(C#N)C#N.O.[OH-],9.549,,,45607.00624,1,0,0,1
O=c1oc(-c2ccco2)nc2c1cnn2-c1ccccc1,4.061,7.784999999999999,102.0,24.47613,1,1,1,1
CCOC(=O)C1=C(C)NC(=O)NC1c1ccoc1,3.822,8.98,96.0,-136.93924,1,1,1,1
Cc1cc(C)n(-c2nc(NC(C)C)nc(NC(C)C)n2)n1,2.884,8.901,114.0,51.56497,1,1,1,1
O=C(Nc1cnc2ccccc2c1)c1cccc(-n2cnnn2)c1,5.752,7.556000000000001,116.0,121.27965,1,1,1,1
CC1CCN(C(=O)CSc2nc3cccnc3n2C)CC1,3.484,8.089,112.0,0.08715,1,1,1,1
NC(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cn[nH]n3)CS[C@H]12)c1ccc(O)cc1,2.466,8.147,162.0,-77.6767,1,1,1,1
COCCNC(=O)COC(=O)c1nsc(Cl)c1Cl,3.138,7.8469999999999995,100.0,-131.06692,1,1,1,1
CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,8.196,8.913,160.0,-204.27184,1,1,1,1
Cc1cc(NC(=O)CCC(=O)N2CCC3(CC2)OCCO3)no1,5.565,9.45,126.0,-165.57419,1,1,1,1
CC(=O)N1CCN(C(=O)Cc2ccc([S@@](C)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,5.159,8.271,154.0,-150.74846,1,1,1,1
Cc1ccc(C(=O)C2CCNCC2)cc1.Cl,5.097,7.633,88.0,2.30419,1,1,1,1
COc1ccccc1C(c1nnnn1C(C)(C)C)N1CCN(Cc2ccncc2)CC1,6.109,8.353,164.0,87.1444,1,1,1,1
CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,2.438,7.942,160.0,-165.28203,1,1,1,1
COC(=O)c1ccc(Oc2cc(C)nc(-n3nc(C)cc3C)n2)cc1,2.606,8.3,128.0,-17.98699,1,1,1,1
CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2.119,7.0440000000000005,208.0,-220.57006,1,1,1,1
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,9.128,9.376,186.0,-344.76112,1,1,1,1
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1.[Na+],5.156,7.571999999999999,160.0,-228.7619,1,1,1,1
Cc1cc(C)n(S(=O)(=O)Cc2ccccc2)n1,2.506,9.245000000000001,90.0,-32.51903,1,1,1,1
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,7.241,8.055,180.0,-82.81065,1,1,1,1
Cc1cccc(NC(=O)Cn2c(=O)oc3ccccc32)c1,2.602,8.242,106.0,-68.13596,1,1,1,1
Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2CC(C)C)n1,4.78,8.037,122.0,-26.08662,1,1,1,1
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,4.46,7.969999999999999,230.0,-272.6006,1,1,1,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,9.896,8.825000000000001,328.0,-533.02948,1,1,1,1
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,4.596,9.846,192.0,-317.74388,1,1,1,1
Cc1cc(N2CCN(c3nc4ccccc4s3)CC2)n2ncnc2n1,5.937,7.916000000000001,126.0,144.08544,1,1,1,1
